[Frames]
9	10	Xzor_10M280	10	0	20000	2700
9	10	Xzor_9M200D	9	1	17700	3300
9	10	Xzor_9M280D	9	1	20000	3200
9	10	Xzor_10M200D	10	1	23100	3400
9	10	Xzor_10M280D	10	1	26600	3300
10	10	Start_K3	1	0	4200	1500
10	10	Start_T50	6	0	5000	2300
10	10	Start_TT50	7	0	7000	2400
10	10	Start_8T	8	0	9300	2500
10	10	Xzor_6K	6	0	5600	2200
10	10	Xzor_7K	7	0	6500	2300
10	10	Xzor_8K	8	0	10000	2400
10	10	Xzor_9M	9	0	14000	2600
10	10	Xzor_10M	10	0	18000	2700
10	10	Start_T50HL	6	1	6000	2900
10	10	Start_TT50HL	7	1	8400	3000
10	10	Start_8THL	8	1	11000	3100
10	10	Xzor_6KD	6	1	7400	2800
10	10	Xzor_7KD	7	1	8600	2900
10	10	Xzor_8KD	8	1	13000	3000
10	10	Xzor_9MD	9	1	18500	3200
10	10	Xzor_10MD	10	1	24000	3300
10	10	Xzor_STK10	11	0	25000	3000
10	10	Xzor_STK14	11	0	30000	2900
10	10	Xzor_STK18	11	0	38000	2800
10	10	Xzor_STK1	1	0	8000	1400
[END]
[RUDDERS]
0	2	Start_Y10	0	1200	1400
0	2	Start_Y12	0	1270	1380
0	2	Start_Y14	0	1350	1350
1	3	Start_Y16	0	1300	1330
1	3	Start_Y18	0	1400	1300
2	4	Start_Y20	0	1300	1300
2	4	Start_Y22	0	1400	1280
2	5	Start_L100	1	1800	1100
2	5	Start_L120	1	1900	1080
2	5	Start_L140	1	2000	1050
3	5	Start_Y24	0	1380	1250
3	5	Start_Y26	0	1470	1230
3	6	Start_L160	1	1900	1030
3	6	Start_L180	1	2000	1000
4	6	Start_Y28	0	1500	1200
4	7	Start_L200	1	1780	1000
4	7	Start_L220	1	1870	980
4	7	Start_L240	1	1980	950
5	7	Start_Y30	0	1350	1200
5	7	Start_Y32	0	1430	1180
5	7	Start_Y34	0	1560	1150
5	8	Start_L260	1	1900	930
5	8	Start_L280	1	2130	900
5	8	Monbird_V10	1	2600	1000
5	8	Monbird_V12	1	3200	950
5	8	Monbird_V14	1	4700	900
6	8	Start_Y36	0	1500	1130
6	8	Start_Y38	0	1700	1100
6	9	Start_L300	1	2000	900
6	9	Start_L320	1	2150	880
6	9	Start_L340	1	2380	850
6	9	Monbird_V16	1	4500	850
6	9	Monbird_V18	1	5800	800
6	9	Monbird_A1	2	5000	1100
6	9	Monbird_A3	2	5900	1080
6	9	Monbird_A5	2	7000	1050
7	9	Start_Y40	0	1500	1100
7	9	Start_Y42	0	1600	1080
7	10	Start_L360	1	2160	830
7	10	Start_L380	1	2400	800
7	10	Monbird_V20	1	5000	800
7	10	Monbird_V22	1	6000	750
7	10	Monbird_A7	2	6600	1030
7	10	Monbird_A9	2	7500	1000
8	10	Start_Y44	0	1550	1050
8	10	Start_Y46	0	1630	1030
8	10	Start_Y47	0	1800	1020
8	10	Start_L400	1	2100	800
8	10	Start_L420	1	2350	780
8	10	Start_L440	1	2500	750
8	10	Monbird_V24	1	6600	700
8	10	Monbird_V26	1	7500	650
8	10	Monbird_B1	2	7000	1000
8	10	Monbird_B3	2	7400	980
8	10	Monbird_B5	2	8000	950
9	10	Start_Y48	0	1790	1000
9	10	Start_L460	1	2380	730
9	10	Start_L480	1	2500	700
9	10	Monbird_V28	1	7500	600
9	10	Monbird_B7	2	7600	930
9	10	Monbird_B9	2	8000	900
10	10	Start_Y	0	1600	1000
10	10	Start_L	1	2330	700
10	10	Monbird_V	1	7000	600
10	10	Monbird_A	2	7000	1000
10	10	Monbird_B	2	7600	900
[END]
[BRAKES]
1	3	Start_V100	1	960	800
1	3	Start_V110	1	1000	790
2	4	Start_V120	1	1030	780
2	4	Start_V130	1	1100	770
3	5	Start_V140	1	1100	750
3	5	Start_V150	1	1150	740
3	6	Start_DM10	2	4000	900
3	6	Start_DM11	2	4100	890
3	6	Start_DM12	2	4230	880
4	6	Start_V160	1	1100	730
4	6	Start_V170	1	1130	720
4	6	Start_V180	1	1160	710
4	6	Start_V190	1	1200	700
4	7	Start_DM13	2	4150	870
4	7	Start_DM14	2	4250	850
4	7	Start_DM15	2	4400	840
4	7	Xzor_U600	1	1100	700
4	7	Xzor_U630	1	1160	690
4	7	Xzor_U660	1	1250	680
5	7	Start_V200	1	1120	700
5	7	Start_V210	1	1190	690
5	7	Start_V220	1	1250	680
5	7	Xzor_U690	1	1200	660
5	7	Xzor_U720	1	1300	640
5	8	Start_DM16	2	4500	830
5	8	Start_DM17	2	4630	820
5	8	Start_DM18	2	4750	810
5	8	Start_DM19	2	4890	800
5	8	Xzor_M100	2	5000	800
5	8	Xzor_M120	2	5350	780
5	8	Xzor_H500	3	12000	1000
5	8	Xzor_H520	3	12230	980
5	8	Xzor_H540	3	12500	950
6	8	Start_V230	1	1280	670
6	8	Start_V240	1	1340	650
6	8	Start_V250	1	1390	640
6	8	Start_V260	1	1450	630
6	8	Xzor_U750	1	1400	620
6	8	Xzor_U780	1	1560	600
6	9	Start_DM20	2	4500	800
6	9	Start_DM21	2	4590	790
6	9	Start_DM22	2	4690	780
6	9	Xzor_M140	2	5500	750
6	9	Xzor_H560	3	12700	930
6	9	Xzor_H580	3	13000	900
7	9	Start_V270	1	1300	620
7	9	Start_V280	1	1380	610
7	9	Start_V290	1	1500	600
7	9	Xzor_U800	1	1400	600
7	9	Xzor_U830	1	1480	590
7	9	Xzor_U860	1	1580	580
7	10	Start_DM23	2	4600	770
7	10	Start_DM24	2	4710	750
7	10	Start_DM25	2	4830	740
7	10	Start_DM26	2	4960	730
7	10	Xzor_M160	2	5700	730
7	10	Xzor_M180	2	6200	700
7	10	Xzor_H600	3	12300	900
7	10	Xzor_H620	3	12900	880
7	10	Xzor_H640	3	14200	850
8	10	Start_V300	1	1320	600
8	10	Start_V320	1	1390	580
8	10	Start_V340	1	1500	550
8	10	Start_DM27	2	4800	720
8	10	Start_DM28	2	4900	710
8	10	Start_DM29	2	5000	700
8	10	Xzor_U890	1	1400	550
8	10	Xzor_U920	1	1550	530
8	10	Xzor_M200	2	6000	700
8	10	Xzor_M220	2	6160	680
8	10	Xzor_M240	2	6320	650
8	10	Xzor_H660	3	15000	830
8	10	Xzor_H680	3	16000	800
9	10	Start_V360	1	1450	520
9	10	Start_V380	1	1590	500
9	10	Xzor_U950	1	1400	520
9	10	Xzor_U980	1	1500	500
9	10	Start_DM30	2	4750	700
9	10	Start_DM33	2	4890	660
9	10	Start_DM36	2	5000	630
9	10	Start_DM39	2	5200	600
9	10	Xzor_M260	2	6250	630
9	10	Xzor_M280	2	6490	600
9	10	Xzor_H700	3	15200	800
9	10	Xzor_H730	3	16300	760
9	10	Xzor_H760	3	17500	730
9	10	Xzor_H790	3	19000	700
10	10	Start_V	1	1500	500
10	10	Start_DM	2	5000	600
10	10	Xzor_U	1	1300	500
10	10	Xzor_M	2	6200	600
10	10	Xzor_H	3	18000	700
[END]
[WHEELS]
0	2	Circle_F10	1000	2300	2400
0	2	Circle_F20	1100	2400	2400
0	2	Circle_F30	1200	2500	2400
0	2	Circle_F40	1300	2600	2400
1	3	Circle_F12	1000	2500	2300
1	3	Circle_F22	1100	2600	2300
1	3	Circle_F32	1200	2700	2300
1	3	Circle_F42	1300	2800	2300
1	3	Circle_E10	1300	3400	2200
1	3	Circle_E20	1400	3500	2200
1	3	Circle_E30	1500	3600	2200
1	3	Circle_E40	1600	3700	2200
1	3	Circle_E50	1700	3840	2200
1	3	Circle_E60	1800	3990	2200
2	4	Circle_F14	1000	2000	2200
2	4	Circle_F24	1100	2100	2200
2	4	Circle_F34	1200	2200	2200
2	4	Circle_F44	1300	2300	2200
2	4	Circle_E12	1300	2600	2100
2	4	Circle_E22	1400	2800	2100
2	4	Circle_E32	1500	2950	2100
2	4	Circle_E42	1600	3100	2100
2	4	Circle_E52	1700	3350	2100
2	4	Circle_E62	1800	3500	2100
3	5	Circle_F45	1300	2200	2200
3	5	Circle_E14	1300	2900	2000
3	5	Circle_E24	1400	3100	2000
3	5	Circle_E34	1500	3300	2000
3	5	Circle_E44	1600	3500	2000
3	5	Circle_E54	1700	3700	2000
3	5	Circle_E64	1800	3900	2000
3	5	Circle_D10	1800	3300	2000
3	5	Circle_D20	1900	3400	2000
3	5	Circle_D30	2000	3500	2000
3	5	Circle_D40	2100	3600	2000
3	5	Circle_D50	2200	3700	2000
3	5	Circle_D60	2300	3800	2000
3	5	Circle_D70	2400	3900	2000
4	6	Circle_F46	1300	2100	2200
4	6	Circle_E65	1800	3700	2000
4	6	Circle_D12	1800	3590	1900
4	6	Circle_D22	1900	3700	1900
4	6	Circle_D32	2000	3800	1900
4	6	Circle_D42	2100	3900	1900
4	6	Circle_D52	2200	4000	1900
4	6	Circle_D62	2300	4100	1900
4	6	Circle_D72	2400	4200	1900
5	7	Circle_F47	1300	2000	2200
5	7	Circle_E66	1800	3500	2000
5	7	Circle_D14	1800	3800	1800
5	7	Circle_D24	1900	3900	1800
5	7	Circle_D34	2000	4050	1800
5	7	Circle_D44	2100	4200	1800
5	7	Circle_D54	2200	4350	1800
5	7	Circle_D64	2300	4500	1800
5	7	Circle_D74	2400	4650	1800
5	7	Circle_C10	2400	4000	1800
5	7	Circle_C20	2500	4100	1800
5	7	Circle_C30	2600	4200	1800
5	7	Circle_C40	2700	4300	1800
5	7	Circle_C50	2800	4400	1800
5	7	Circle_C60	2900	4500	1800
5	7	Circle_C70	3000	4600	1800
5	7	Circle_C80	3100	4700	1800
6	8	Circle_F48	1300	1900	2200
6	8	Circle_E67	1800	3300	2000
6	8	Circle_D75	2400	4500	1800
6	8	Circle_C12	2400	3800	1700
6	8	Circle_C22	2500	3900	1700
6	8	Circle_C32	2600	4000	1700
6	8	Circle_C42	2700	4100	1700
6	8	Circle_C52	2800	4200	1700
6	8	Circle_C62	2900	4300	1700
6	8	Circle_C72	3000	4400	1700
6	8	Circle_C82	3100	4500	1700
7	9	Circle_F49	1300	1800	2200
7	9	Circle_E68	1800	3100	2000
7	9	Circle_D76	2400	4200	1800
7	9	Circle_C14	2400	4200	1600
7	9	Circle_C24	2500	4300	1600
7	9	Circle_C34	2600	4400	1600
7	9	Circle_C44	2700	4500	1600
7	9	Circle_C54	2800	4600	1600
7	9	Circle_C64	2900	4700	1600
7	9	Circle_C74	3000	4800	1600
7	9	Circle_C84	3100	4900	1600
7	9	Circle_B10	3100	4400	1600
7	9	Circle_B20	3200	4500	1600
7	9	Circle_B30	3300	4600	1600
7	9	Circle_B40	3400	4700	1600
7	9	Circle_B50	3500	4800	1600
7	9	Circle_B60	3600	4900	1600
7	9	Circle_B70	3700	5000	1600
7	9	Circle_B80	3800	5100	1600
7	9	Circle_B90	3900	5200	1600
8	10	Circle_F50	1300	1700	2200
8	10	Circle_E69	1800	2900	2000
8	10	Circle_D77	2400	3900	1800
8	10	Circle_C85	3100	4600	1600
8	10	Circle_B12	3100	4700	1500
8	10	Circle_B22	3200	4800	1500
8	10	Circle_B32	3300	4900	1500
8	10	Circle_B42	3400	5000	1500
8	10	Circle_B52	3500	5100	1500
8	10	Circle_B62	3600	5200	1500
8	10	Circle_B72	3700	5300	1500
8	10	Circle_B82	3800	5400	1500
8	10	Circle_B92	3900	5500	1500
8	10	Circle_A10	3900	5000	1400
8	10	Circle_A20	4000	5200	1400
8	10	Circle_A30	4100	5400	1400
8	10	Circle_A40	4200	5600	1400
8	10	Circle_A50	4300	5800	1400
8	10	Circle_A60	4400	6000	1400
8	10	Circle_A70	4500	6200	1400
8	10	Circle_A13	3900	5700	1300
8	10	Circle_A23	4000	5900	1300
8	10	Circle_A33	4100	6100	1300
8	10	Circle_A43	4200	6300	1300
8	10	Circle_A53	4300	6500	1300
8	10	Circle_A63	4400	6700	1300
8	10	Circle_A73	4500	6900	1300
9	10	Circle_F99	1300	1500	2200
9	10	Circle_E99	1800	2600	2000
9	10	Circle_D99	2400	3500	1800
9	10	Circle_C99	3100	4300	1600
9	10	Circle_B14	3100	5200	1400
9	10	Circle_B24	3200	5300	1400
9	10	Circle_B34	3300	5400	1400
9	10	Circle_B44	3400	5500	1400
9	10	Circle_B54	3500	5600	1400
9	10	Circle_B64	3600	5700	1400
9	10	Circle_B74	3700	5800	1400
9	10	Circle_B84	3800	5900	1400
9	10	Circle_B94	3900	6000	1400
9	10	Circle_B99	3900	6100	1400
9	10	Circle_A16	3900	5800	1200
9	10	Circle_A26	4000	5900	1200
9	10	Circle_A36	4100	6000	1200
9	10	Circle_A46	4200	6100	1200
9	10	Circle_A56	4300	6200	1200
9	10	Circle_A66	4400	6300	1200
9	10	Circle_A76	4500	6400	1200
9	10	Circle_S1	4500	6000	1200
9	10	Circle_S2	4600	6100	1200
9	10	Circle_S3	4700	6200	1200
9	10	Circle_S4	4800	6300	1200
9	10	Circle_S5	4500	6600	1100
9	10	Circle_S6	4600	6700	1100
9	10	Circle_S7	4700	6800	1100
9	10	Circle_S8	4800	6900	1100
9	10	Circle_S9	4500	7200	1000
9	10	Circle_S10	4600	7300	1000
9	10	Circle_S11	4700	7400	1000
9	10	Circle_S12	4800	7500	1000
9	10	Circle_A99	4500	6000	1200
9	10	Circle_S99	4800	7000	1000
10	10	Circle_F	1300	1400	2200
10	10	Circle_E	1800	2500	2000
10	10	Circle_D	2400	3300	1800
10	10	Circle_C	3100	4200	1600
10	10	Circle_B	3900	6000	1400
10	10	Circle_A	4500	5700	1200
10	10	Circle_S	4800	7300	1000
10	10	Circle_X	5000	8000	1000
[END]
[CARDS]
0	2	Xzor_BT_VE1	1	750	220
0	2	Xzor_BT_VE2	1	750	220
0	2	Xzor_BT_VE3	1	750	220
1	3	Xzor_BT_VE4	1	825	210
1	3	Xzor_BT_VE5	1	825	210
1	3	Xzor_BT_VE6	1	825	210
2	4	Xzor_BT_VD1	1	900	200
2	4	Xzor_BT_VD2	1	900	200
2	4	Xzor_BT_VD3	1	900	200
3	5	Xzor_BT_VD4	1	975	190
3	5	Xzor_BT_VD5	1	975	190
3	5	Xzor_BT_VD6	1	975	190
3	5	Xzor_BT_DMD1	2	2500	190
3	5	Xzor_BT_DMD2	2	2500	190
3	5	Xzor_BT_DMD3	2	2500	190
4	6	Xzor_BT_VC1	1	1050	180
4	6	Xzor_BT_VC2	1	1050	180
4	6	Xzor_BT_DMD4	2	2850	180
4	6	Xzor_BT_DMD5	2	2850	180
5	7	Xzor_BT_VC3	1	1125	170
5	7	Xzor_BT_VC4	1	1125	170
5	7	Xzor_BT_DMC1	2	3200	170
5	7	Xzor_BT_DMC2	2	3200	170
5	7	Xzor_BT_DHC1	3	5000	170
5	7	Xzor_BT_DHC2	3	5000	170
5	7	Xzor_BT_DHC3	3	5000	170
6	8	Xzor_BT_VB1	1	1200	160
6	8	Xzor_BT_VB2	1	1200	160
6	8	Xzor_BT_VB3	1	1200	160
6	8	Xzor_BT_DMC3	2	3550	160
6	8	Xzor_BT_DMC4	2	3550	160
6	8	Xzor_BT_DMC5	2	3550	160
6	8	Xzor_BT_DHC4	3	6000	160
6	8	Xzor_BT_DHC5	3	6000	160
7	9	Xzor_BT_VB4	1	1275	150
7	9	Xzor_BT_VB5	1	1275	150
7	9	Xzor_BT_DMB1	2	3900	150
7	9	Xzor_BT_DMB2	2	3900	150
7	9	Xzor_BT_DMB3	2	3900	150
7	9	Xzor_BT_DHB1	3	7000	150
7	9	Xzor_BT_DHB2	3	7000	150
8	10	Xzor_BT_VA1	1	1350	140
8	10	Xzor_BT_VA2	1	1350	140
8	10	Xzor_BT_VA3	1	1350	140
8	10	Xzor_BT_DMB4	2	4250	140
8	10	Xzor_BT_DMB5	2	4250	140
8	10	Xzor_BT_DHB3	3	8000	140
8	10	Xzor_BT_DHB4	3	8000	140
8	10	Xzor_BT_DHB5	3	8000	140
9	10	Xzor_BT_VA4	1	1425	130
9	10	Xzor_BT_VA5	1	1425	130
9	10	Xzor_BT_DMA1	2	4600	130
9	10	Xzor_BT_DMA2	2	4600	130
9	10	Xzor_BT_DMA3	2	4600	130
9	10	Xzor_BT_DHA1	3	9000	130
9	10	Xzor_BT_DHA2	3	9000	130
9	10	Xzor_BT_DHA3	3	9000	130
10	10	Xzor_BT_VX	1	1500	120
10	10	Xzor_BT_DMX	2	5000	120
10	10	Xzor_BT_DHX	3	10000	120
[END]
